registrant,client,q_income,cite_uuid,registration_only,terminated_same_q,lda_public_url
BRUNSWICK CORPORATION,Brunswick Corporation,,ff04eacf-ca19-46b7-b94d-83e9b43a3ec4,False,False,https://lda.senate.gov/filings/public/filing/ff04eacf-ca19-46b7-b94d-83e9b43a3ec4/print/
SMITH GARSON,CALIFORNIA ASSOCIATION OF LOCAL ECONOMIC DEVELOPMENT (CALED),,02aa4f55-bcca-47e2-9232-f528d3e8e3b0,False,False,https://lda.senate.gov/filings/public/filing/02aa4f55-bcca-47e2-9232-f528d3e8e3b0/print/
KELLEN COMPANY,CALORIE CONTROL COUNCIL,,109ae021-da8a-4240-a673-74d6355b03c9,False,False,https://lda.senate.gov/filings/public/filing/109ae021-da8a-4240-a673-74d6355b03c9/print/
COLLECTIVE STRATEGIES & COMMUNICATIONS,"CAPITOL COUNSEL, LLC ON BEHALF OF AERO AIR, LLC",,da194d04-75a0-45e3-9fc1-fcca8f505a29,False,False,https://lda.senate.gov/filings/public/filing/da194d04-75a0-45e3-9fc1-fcca8f505a29/print/
MICHAEL R. PAWLOWSKI,"CAPITOL COUNSEL, LLC ON BEHALF OF NATIONAL COUNCIL OF NONPROFITS",,4c3ff056-c3b6-4999-a358-f98dd277f51b,False,False,https://lda.senate.gov/filings/public/filing/4c3ff056-c3b6-4999-a358-f98dd277f51b/print/
MML&K GOVERNMENT SOLUTIONS,CEDAR LAKE,,1e4f725c-0548-47dc-b3cf-bfce7425cbf7,False,False,https://lda.senate.gov/filings/public/filing/1e4f725c-0548-47dc-b3cf-bfce7425cbf7/print/
ARENTFOX SCHIFF LLP,CENTER FOR STRONG PUBLIC SCHOOLS ACTION FUND,,1296db66-560d-4bb1-bbcd-f9bf875dc90a,False,False,https://lda.senate.gov/filings/public/filing/1296db66-560d-4bb1-bbcd-f9bf875dc90a/print/
CHAOS INDUSTRIES INC,CHAOS Industries,,dc44023b-5537-4d85-ac33-3af5dd871160,False,False,https://lda.senate.gov/filings/public/filing/dc44023b-5537-4d85-ac33-3af5dd871160/print/
CUNEO GILBERT & LADUCA,CINEMA UNITED,,da59072a-917e-48a7-a6a2-73d2e2ec1b7b,True,False,https://lda.senate.gov/filings/public/filing/da59072a-917e-48a7-a6a2-73d2e2ec1b7b/print/
"CONTINENTAL STRATEGY, LLC",CITY OF DORAL,,aef13de1-9c32-4cc0-8797-7e4186165d3d,False,False,https://lda.senate.gov/filings/public/filing/aef13de1-9c32-4cc0-8797-7e4186165d3d/print/
HARPER & BAILEY GOVERNMENTAL SOLUTIONS LLC,CITY OF FLOWOOD,,e5b63701-33dd-45d6-9c89-6b8612eee2f3,False,False,https://lda.senate.gov/filings/public/filing/e5b63701-33dd-45d6-9c89-6b8612eee2f3/print/
"LONE STAR CONSULTING, LLC","CITY OF GRANBURY, TEXAS",,121b2b2a-d362-4f4c-9c9b-6aded6851452,False,False,https://lda.senate.gov/filings/public/filing/121b2b2a-d362-4f4c-9c9b-6aded6851452/print/
"NEXXUS CONSULTING, LLC",CITY OF WILLISTON (ND),,ac52478b-f2b8-487d-9ffc-d63ffe19b2f9,False,False,https://lda.senate.gov/filings/public/filing/ac52478b-f2b8-487d-9ffc-d63ffe19b2f9/print/
O'NEILL AND ASSOCIATES,CLEAR BALLOT,,40bd28e5-cee1-49e1-8ebb-534c9ccd61cd,False,False,https://lda.senate.gov/filings/public/filing/40bd28e5-cee1-49e1-8ebb-534c9ccd61cd/print/
CAMPCO RESEARCH LTD.,CLEAR BLUE ENTERPRISES LTD,,d00dbad6-d18c-46af-b9bc-a06960b381b5,False,False,https://lda.senate.gov/filings/public/filing/d00dbad6-d18c-46af-b9bc-a06960b381b5/print/
"ORRICK, HERRINGTON & SUTCLIFFE LLP",CLICK N' CLOSE (FORMERLY MID AMERICA MORTGAGE),,cbad6a17-8e05-48ad-a7c7-f3c9aefea966,False,False,https://lda.senate.gov/filings/public/filing/cbad6a17-8e05-48ad-a7c7-f3c9aefea966/print/
LARKIN HOFFMAN,COOK COUNTY,,be50157a-c387-480c-a1ec-a965f060f930,False,False,https://lda.senate.gov/filings/public/filing/be50157a-c387-480c-a1ec-a965f060f930/print/
"ADAMS AND REESE, LLP","CORE LIFTING OF LAFAYETTE, LLC",,68bfec5d-80e0-4dc9-a8d4-e21739dd3130,False,False,https://lda.senate.gov/filings/public/filing/68bfec5d-80e0-4dc9-a8d4-e21739dd3130/print/
"JGB & ASSOCIATES, LLC","CORNERSTONE GOVERNMENT AFFAIRS OBO MATCH GROUP HOLDINGS I, LLC",,4aebe7b0-3438-484c-989f-e73a25d37b85,False,False,https://lda.senate.gov/filings/public/filing/4aebe7b0-3438-484c-989f-e73a25d37b85/print/
J.A. GREEN AND COMPANY (FORMERLY LLC),CROSS DOMAIN SYSTEMS,,1c0ab73e-1cb4-4bef-a1a2-626f15d733b3,True,False,https://lda.senate.gov/filings/public/filing/1c0ab73e-1cb4-4bef-a1a2-626f15d733b3/print/
CROSSROADS TREATMENT CENTERS,CROSSROADS TREATMENT CENTERS,,91915416-09a6-441e-bfee-2353e1145d62,False,False,https://lda.senate.gov/filings/public/filing/91915416-09a6-441e-bfee-2353e1145d62/print/
CULINA HEALTH,CULINA HEALTH,,e85fcf7c-be36-4128-8bd0-a8b02f82cdd2,False,True,https://lda.senate.gov/filings/public/filing/e85fcf7c-be36-4128-8bd0-a8b02f82cdd2/print/
SNYDER GRESSARD STRATEGY,Campion Advocacy Fund,,a275ac99-ce1a-4343-b64b-b7c58480aaa5,False,False,https://lda.senate.gov/filings/public/filing/a275ac99-ce1a-4343-b64b-b7c58480aaa5/print/
ACCELERATE STRATEGIES,"Canal Edge, LLC",,5716a230-805f-4389-82d5-19dd9a33d2e7,False,False,https://lda.senate.gov/filings/public/filing/5716a230-805f-4389-82d5-19dd9a33d2e7/print/
RJL SOLUTIONS,City of Terre Haute,,2cd48ccc-20ea-4eef-a0a4-8a4c7f4906b3,False,False,https://lda.senate.gov/filings/public/filing/2cd48ccc-20ea-4eef-a0a4-8a4c7f4906b3/print/
"THEGROUP DC, LLC",Clean Economy Project,,2a889741-456a-48ed-9974-312b6eb8dbc8,True,False,https://lda.senate.gov/filings/public/filing/2a889741-456a-48ed-9974-312b6eb8dbc8/print/
BALLARD PARTNERS,Coretsu Inc.,,cbbaa916-9a0a-4b04-9e08-041f0264f950,False,False,https://lda.senate.gov/filings/public/filing/cbbaa916-9a0a-4b04-9e08-041f0264f950/print/
"MILLER STRATEGIES, LLC",DIGITAL ALPHA ADVISORS LLC,,3573d83f-009a-4870-b0d5-fcf9e879be93,False,False,https://lda.senate.gov/filings/public/filing/3573d83f-009a-4870-b0d5-fcf9e879be93/print/
DIGITAL SOVEREIGNTY ALLIANCE,DIGITAL SOVEREIGNTY ALLIANCE,,df893699-8ba8-4dd4-ad34-709171a260c0,False,False,https://lda.senate.gov/filings/public/filing/df893699-8ba8-4dd4-ad34-709171a260c0/print/
CONSILIUM CONSULTING,DONOR NETWORK OF ARIZONA,,2b917cdc-0a9c-413a-a4e7-88c042d5c8f9,False,False,https://lda.senate.gov/filings/public/filing/2b917cdc-0a9c-413a-a4e7-88c042d5c8f9/print/
DOUBLEVERIFY,DOUBLEVERIFY INC.,,893bdc01-36bd-4589-9a87-343d7c4e76b1,False,False,https://lda.senate.gov/filings/public/filing/893bdc01-36bd-4589-9a87-343d7c4e76b1/print/
BOB RILEY & ASSOCIATES,DYNAMIC SYSTEMS AND RESEARCH CORPORATION,,607a9596-b957-433a-a852-ae2b7a4fb41b,False,False,https://lda.senate.gov/filings/public/filing/607a9596-b957-433a-a852-ae2b7a4fb41b/print/
"23 CONSULTING, LLC",Dr. Olusegun Akomolede,,6addf85b-11d2-44cb-937b-45d6c76fe840,True,False,https://lda.senate.gov/filings/public/filing/6addf85b-11d2-44cb-937b-45d6c76fe840/print/
"POBLETE TAMARGO, LLP","EARL TY M. OSTREICHER, JR.",,c380f549-de57-4900-946f-887dc6f5130c,False,False,https://lda.senate.gov/filings/public/filing/c380f549-de57-4900-946f-887dc6f5130c/print/
ECHODYNE CORP,"ECHODYNE, INC.",,86bbb54d-90f3-4be8-83b0-539c9a1c578f,False,False,https://lda.senate.gov/filings/public/filing/86bbb54d-90f3-4be8-83b0-539c9a1c578f/print/
"NORTH STAR STRATEGIES, LLC",EMERALD ENERGY,,507794d5-1f17-4ebf-a1d6-6b9a9f7f0b1b,True,False,https://lda.senate.gov/filings/public/filing/507794d5-1f17-4ebf-a1d6-6b9a9f7f0b1b/print/
"GSL FEDERAL STRATEGIES, LLC","EQUUS DEVELOPMENT, L.P.",,bc971b8f-5e3f-4896-a9ee-37218b7875cf,False,False,https://lda.senate.gov/filings/public/filing/bc971b8f-5e3f-4896-a9ee-37218b7875cf/print/
BLANK ROME GOVERNMENT RELATIONS,EURO FOODS INC. DBA CITTERIO USA CORPORATION,,780044e9-fc0a-46a1-b219-4e5f1e157dc6,False,False,https://lda.senate.gov/filings/public/filing/780044e9-fc0a-46a1-b219-4e5f1e157dc6/print/
"BECKER & POLIAKOFF, P.A.",EZ-RX PHARMACY,,68bc3286-c533-4982-b1c9-25c0933b7347,False,False,https://lda.senate.gov/filings/public/filing/68bc3286-c533-4982-b1c9-25c0933b7347/print/
SNYDER GRESSARD STRATEGY,Earthjustice Action,,4c2f1248-3bdf-4812-b78f-db475d118733,False,False,https://lda.senate.gov/filings/public/filing/4c2f1248-3bdf-4812-b78f-db475d118733/print/
"EJK, LLC","Exodigo, Inc",,71c747b6-09e1-485c-b2bb-a21c13d789da,False,False,https://lda.senate.gov/filings/public/filing/71c747b6-09e1-485c-b2bb-a21c13d789da/print/
ALTA CREST LLC,FIRST AMMONIA,,1a15d0f6-f456-45e3-974d-63a2f3966195,False,False,https://lda.senate.gov/filings/public/filing/1a15d0f6-f456-45e3-974d-63a2f3966195/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",FIVETRAN INC.,,bd84a891-06bd-41a8-ad6c-f6ea8b0c814e,False,False,https://lda.senate.gov/filings/public/filing/bd84a891-06bd-41a8-ad6c-f6ea8b0c814e/print/
J.A. GREEN AND COMPANY (FORMERLY LLC),FLEETZERO,,a63ef73c-7b85-41b6-9fdd-899d021165a1,True,False,https://lda.senate.gov/filings/public/filing/a63ef73c-7b85-41b6-9fdd-899d021165a1/print/
"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",FOUNDATION FOR HUMAN RIGHTS IN CUBA,,1ad48cff-b7b5-4453-8ba8-a8d5cf459d50,False,True,https://lda.senate.gov/filings/public/filing/1ad48cff-b7b5-4453-8ba8-a8d5cf459d50/print/
FERVO ENERGY COMPANY,Fervo Energy,,478e92da-4e37-42f5-861c-7a0cb85e99c8,False,False,https://lda.senate.gov/filings/public/filing/478e92da-4e37-42f5-861c-7a0cb85e99c8/print/
"NATALIE KATO, P.A.",Forensic Criminal Justice Alliance,,c16ed856-7c48-49b1-b69f-527f701c3b60,False,False,https://lda.senate.gov/filings/public/filing/c16ed856-7c48-49b1-b69f-527f701c3b60/print/
"GCF US HOLDINGS, LLC","GCF US HOLDINGS, LLC",,9527ac2b-791c-4524-8f54-bbeb172a585c,False,False,https://lda.senate.gov/filings/public/filing/9527ac2b-791c-4524-8f54-bbeb172a585c/print/
"JEFFREY J. KIMBELL & ASSOCIATES, INC.","GENETIX BIOTHERAPEUTICS, INC.",,f1dd867b-3a65-4546-ac70-5388292237f3,False,False,https://lda.senate.gov/filings/public/filing/f1dd867b-3a65-4546-ac70-5388292237f3/print/
LOBBYIT.COM,"GLOBAL DEFENSE PARTNERS, LLC",,bca6aa2a-295a-44d6-aacd-21e47d394bcc,False,False,https://lda.senate.gov/filings/public/filing/bca6aa2a-295a-44d6-aacd-21e47d394bcc/print/
"TERRAPIN STRATEGY, INC",GLOBAL MOBILE SOFTWARE LLC,,48fbc067-d94a-4bd7-9ea7-e6561e1996ee,False,False,https://lda.senate.gov/filings/public/filing/48fbc067-d94a-4bd7-9ea7-e6561e1996ee/print/
GOGO INC.,GOGO INC.,,06ee9173-9596-46d8-92be-a2bb8e20434f,False,False,https://lda.senate.gov/filings/public/filing/06ee9173-9596-46d8-92be-a2bb8e20434f/print/
CROSS POTOMAC CONSULTING LLC,GOVERNMENT SERVICES TECHNICAL CORPORATION,,20e7a70f-b7a4-4be0-ad15-7be2c8dc0a0b,False,False,https://lda.senate.gov/filings/public/filing/20e7a70f-b7a4-4be0-ad15-7be2c8dc0a0b/print/
LOPER CONSULTING LLC,GUIDESTAR ELDERCARE,,cab83fe2-e378-4b91-8556-2bcee490ab66,True,False,https://lda.senate.gov/filings/public/filing/cab83fe2-e378-4b91-8556-2bcee490ab66/print/
"GOVERNMENT RELATIONS GROUP, LLC","GULFSTREAM BUILDING GROUP, INC",,fc1d32c2-ff1f-424b-9735-7effe374fee2,False,False,https://lda.senate.gov/filings/public/filing/fc1d32c2-ff1f-424b-9735-7effe374fee2/print/
GENERAL MATTER,General Matter Inc,,a17bb8a3-e8fd-48b6-b067-6f20c9de7a91,False,False,https://lda.senate.gov/filings/public/filing/a17bb8a3-e8fd-48b6-b067-6f20c9de7a91/print/
HALOMD,HALOMD,,5fe65fb7-db91-472a-ad99-e000430bdaed,False,False,https://lda.senate.gov/filings/public/filing/5fe65fb7-db91-472a-ad99-e000430bdaed/print/
"THE FEDERAL GROUP, INC.",HEALTH BANK ONE,,1fc080c5-8ad3-42b0-9503-420e14134eec,False,False,https://lda.senate.gov/filings/public/filing/1fc080c5-8ad3-42b0-9503-420e14134eec/print/
"CONTINENTAL STRATEGY, LLC",HEARTLAND IMPACT,,3726f548-d809-4f8b-9dc1-9e9740b65fe3,False,False,https://lda.senate.gov/filings/public/filing/3726f548-d809-4f8b-9dc1-9e9740b65fe3/print/
"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",HERNAN DE CARLI O/B/O CARLOS DUARTE MARTINEZ,,ac649a21-bf3b-4c71-8161-5f6d405ba1f1,False,True,https://lda.senate.gov/filings/public/filing/ac649a21-bf3b-4c71-8161-5f6d405ba1f1/print/
"HIDDEN LEVEL, INC.","HIDDEN LEVEL, INC",,4231fb46-d44e-4c7f-bf03-e5dd04ae7896,False,False,https://lda.senate.gov/filings/public/filing/4231fb46-d44e-4c7f-bf03-e5dd04ae7896/print/
CARSON CONSULTING,HIFA,,8cd79630-f0b0-4813-a902-e78e01275f72,True,False,https://lda.senate.gov/filings/public/filing/8cd79630-f0b0-4813-a902-e78e01275f72/print/
INCLUSIVE ABUNDANCE ACTION,INCLUSIVE ABUNDANCE ACTION,,e73b217d-18ad-42f9-bfe0-a06c7c4cb5db,False,False,https://lda.senate.gov/filings/public/filing/e73b217d-18ad-42f9-bfe0-a06c7c4cb5db/print/
"INJECTIVE, LLC","INJECTIVE, LLC",,359c5a3b-2238-4faa-89fd-21f8f0da7c93,False,False,https://lda.senate.gov/filings/public/filing/359c5a3b-2238-4faa-89fd-21f8f0da7c93/print/
INSEPARABLE ACTION INC.,"INSEPARABLE ACTION, INC.",,7c6a1f27-ebc6-4992-acde-e07f8fb6e920,True,False,https://lda.senate.gov/filings/public/filing/7c6a1f27-ebc6-4992-acde-e07f8fb6e920/print/
CAPITAL PARK PARTNERS LLC,"ITOCHU AVIATION, INC.",,7146c08c-a473-4f04-8c2c-8a5360e21afd,False,False,https://lda.senate.gov/filings/public/filing/7146c08c-a473-4f04-8c2c-8a5360e21afd/print/
"JEFFREY J. KIMBELL & ASSOCIATES, INC.",Indivior Inc.,,109bfaa5-76a0-48e4-9f86-251a2b48a6f6,False,False,https://lda.senate.gov/filings/public/filing/109bfaa5-76a0-48e4-9f86-251a2b48a6f6/print/
MAYNARD NEXSEN PC,Inkit Inc.,,d93fb97c-5a51-4651-9dfc-bb39d3990239,False,False,https://lda.senate.gov/filings/public/filing/d93fb97c-5a51-4651-9dfc-bb39d3990239/print/
THE VOGEL GROUP,International Franchise Association,,f9c08f5b-1ea0-4355-a45f-a5fe9a4da7b3,False,False,https://lda.senate.gov/filings/public/filing/f9c08f5b-1ea0-4355-a45f-a5fe9a4da7b3/print/
FORBES-TATE,"Invivyd, Inc.",,143951b3-1eb7-4637-aee7-96fd00ba85ca,False,False,https://lda.senate.gov/filings/public/filing/143951b3-1eb7-4637-aee7-96fd00ba85ca/print/
"PORTERFIELD, FETTIG & SEARS, LLC",KIKOFF INC.,,a2f2d5ab-1ab7-4603-9b42-6e96bfee26fb,False,False,https://lda.senate.gov/filings/public/filing/a2f2d5ab-1ab7-4603-9b42-6e96bfee26fb/print/
"KONGSBERG DEFENSE & AEROSPACE, INC.","KONGSBERG DEFENSE & AEROSPACE, INC.",,53b2abae-9be1-4c32-b4dc-186a0d50ee60,False,False,https://lda.senate.gov/filings/public/filing/53b2abae-9be1-4c32-b4dc-186a0d50ee60/print/
DAUGHERTY STRATEGIES LLC,LEVI KRECH,,277990d8-f345-45a2-8c53-b0481bbfac71,False,True,https://lda.senate.gov/filings/public/filing/277990d8-f345-45a2-8c53-b0481bbfac71/print/
"EJK, LLC","LIGHTSOLVER, LTD (ON BEHALF OF GROISMAN, LLC",,5fc482dd-dda3-40d7-8b74-36ca9fe6a4d4,False,False,https://lda.senate.gov/filings/public/filing/5fc482dd-dda3-40d7-8b74-36ca9fe6a4d4/print/
"SANDLER, TRAVIS & ROSENBERG, P.A.",LT FOODS,,8220c61c-79ae-40dd-ae0b-78fc4c3397a3,False,False,https://lda.senate.gov/filings/public/filing/8220c61c-79ae-40dd-ae0b-78fc4c3397a3/print/
DCM GROUP LLC,Los Angeles County Metropolitan Transportation Authority,,30751aed-e38c-4f3d-9150-2fa1a5013a8b,False,True,https://lda.senate.gov/filings/public/filing/30751aed-e38c-4f3d-9150-2fa1a5013a8b/print/
"LOCKE LOBBYING CO., LLC",M.B.WEST,,4b355748-30d0-4123-adcf-37fa2c2075d1,False,False,https://lda.senate.gov/filings/public/filing/4b355748-30d0-4123-adcf-37fa2c2075d1/print/
"CARPI & CLAY, INC","MANATT, PHELPS & PHILLIPS LLP (OBO LA METRO)",,27215711-7c3b-45ea-8c7c-d88d499ec53c,False,False,https://lda.senate.gov/filings/public/filing/27215711-7c3b-45ea-8c7c-d88d499ec53c/print/
"JEFFREY J. KIMBELL & ASSOCIATES, INC.","MEDICARE ALLIANCE FOR BENEFICIARY ACCESS, INC.",,fd0e1b1c-3a9d-47ad-a681-18f97f5d4adb,False,False,https://lda.senate.gov/filings/public/filing/fd0e1b1c-3a9d-47ad-a681-18f97f5d4adb/print/
AKIN GUMP STRAUSS HAUER & FELD,MILACRON HOLDINGS CORP,,68921265-63bc-42f4-9463-4007666a16c0,False,False,https://lda.senate.gov/filings/public/filing/68921265-63bc-42f4-9463-4007666a16c0/print/
VENN STRATEGIES,MINDFUL CHOICES FOR ADHD,,567a791f-30b4-4831-96b2-b1b29d7fcb6f,False,False,https://lda.senate.gov/filings/public/filing/567a791f-30b4-4831-96b2-b1b29d7fcb6f/print/
725 STRATEGIES,"MO STRATEGIES, INC. OBO ROBERT SMALLEY JR. AND RANDALL SMALLEY",,ea97cbb2-4ac7-4ded-8645-b28d87b33919,False,False,https://lda.senate.gov/filings/public/filing/ea97cbb2-4ac7-4ded-8645-b28d87b33919/print/
MP MATERIALS CORP.,MP Materials,,a077a464-822e-47d4-acc9-c6f372ef5317,False,False,https://lda.senate.gov/filings/public/filing/a077a464-822e-47d4-acc9-c6f372ef5317/print/
MX TECHNOLOGIES,MX TECHNOLOGIES INC.,,20ab8c91-5b01-4d34-b595-d5bb8bb85b34,False,False,https://lda.senate.gov/filings/public/filing/20ab8c91-5b01-4d34-b595-d5bb8bb85b34/print/
NATIONAL ALLIANCE OF HEALTHCARE PURCHASER COALITIONS,NATIONAL ALLIANCE OF HEALTHCARE PURCHASER COALITIONS,,8044f401-68bf-4eb5-a765-884f7fba4daa,False,False,https://lda.senate.gov/filings/public/filing/8044f401-68bf-4eb5-a765-884f7fba4daa/print/
"TARPLIN, DOWNS & YOUNG, LLC",NATIONAL COMPREHENSIVE CANCER NETWORK,,f9530dcb-6adc-4135-8a7c-8b620cc9435f,False,False,https://lda.senate.gov/filings/public/filing/f9530dcb-6adc-4135-8a7c-8b620cc9435f/print/
"GOVERNMENT RELATIONS GROUP, LLC",NATIONAL SALUTE TO AMERICA'S HEROES,,eeef9072-7ee5-4ed5-a8b7-2a2c210a70a2,False,False,https://lda.senate.gov/filings/public/filing/eeef9072-7ee5-4ed5-a8b7-2a2c210a70a2/print/
TULIPIFERA STRATEGIES,NATIONAL STRENGTH AND CONDITIONING ASSOCIATION,,5b850647-e698-4adf-a9f2-683f3555b08a,False,False,https://lda.senate.gov/filings/public/filing/5b850647-e698-4adf-a9f2-683f3555b08a/print/
ELLEN FERN,NATIVE FORWARD SCHOLARS FUND,,9da731c9-c3f1-4982-9f23-0a3c7c5b2693,True,False,https://lda.senate.gov/filings/public/filing/9da731c9-c3f1-4982-9f23-0a3c7c5b2693/print/
"SIGHTLINE ADVOCACY, LLC",NCTA - The Internet & Television Association,,66c4d945-27f4-4360-b042-f34ffaec2c1f,False,False,https://lda.senate.gov/filings/public/filing/66c4d945-27f4-4360-b042-f34ffaec2c1f/print/
CHECKMATE GOVERNMENT RELATIONS,NEURONETICS INC.,,3d9a1c01-3b59-461b-a7c0-15bb70e3acc1,False,False,https://lda.senate.gov/filings/public/filing/3d9a1c01-3b59-461b-a7c0-15bb70e3acc1/print/
"JEFFREY J. KIMBELL & ASSOCIATES, INC.",NEUSPERA MEDICAL,,6bc71083-74cb-41d3-bff6-8c390de1c3dc,False,False,https://lda.senate.gov/filings/public/filing/6bc71083-74cb-41d3-bff6-8c390de1c3dc/print/
"CAPGOV, LLC",NEW MEXICO HIGHLANDS UNIVERSITY,,fff21f25-b2ab-4b45-83e8-c2b32f40c6ec,False,False,https://lda.senate.gov/filings/public/filing/fff21f25-b2ab-4b45-83e8-c2b32f40c6ec/print/
BLANK ROME GOVERNMENT RELATIONS,NIPPON YUSEN KAISHA,,bb12cc44-a51b-4e3c-80e7-c0b44b15e6fd,False,False,https://lda.senate.gov/filings/public/filing/bb12cc44-a51b-4e3c-80e7-c0b44b15e6fd/print/
"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",NO LIMITS ACADEMY,,7879e5c3-25d2-4c8d-bc10-b0df03467f71,False,False,https://lda.senate.gov/filings/public/filing/7879e5c3-25d2-4c8d-bc10-b0df03467f71/print/
HOLLAND & KNIGHT LLP,NOVONIX LTD.,,f37da5da-25f0-4817-b40d-de4ab860c1ba,False,False,https://lda.senate.gov/filings/public/filing/f37da5da-25f0-4817-b40d-de4ab860c1ba/print/
ALSTON & BIRD LLP,National Pork Producers Council,,3a93b86a-ac4f-40c1-91b5-ba0db249582b,False,False,https://lda.senate.gov/filings/public/filing/3a93b86a-ac4f-40c1-91b5-ba0db249582b/print/
"JEFFREY J. KIMBELL & ASSOCIATES, INC.","OPUS GENETICS, INC",,3a3be78f-516c-46de-8a11-d6957ea8d604,False,False,https://lda.senate.gov/filings/public/filing/3a3be78f-516c-46de-8a11-d6957ea8d604/print/
JEFFERSON & ASSOCIATES,ORHAA,,16baf808-6551-40da-b1ee-b5d0fe8b0fae,False,False,https://lda.senate.gov/filings/public/filing/16baf808-6551-40da-b1ee-b5d0fe8b0fae/print/
LARKIN HOFFMAN,OTTERTAIL COUNTY,,2213f2a8-d9ed-4730-ad90-e7e7e4605e7a,False,False,https://lda.senate.gov/filings/public/filing/2213f2a8-d9ed-4730-ad90-e7e7e4605e7a/print/
KELLEY DRYE & WARREN LLP,Old Bridge Minerals,,a50a657a-8cd2-4130-aaee-7bfaa584fb84,False,False,https://lda.senate.gov/filings/public/filing/a50a657a-8cd2-4130-aaee-7bfaa584fb84/print/
"CONTINENTAL STRATEGY, LLC","PARENTLINK, INC",,f6ae1386-65a5-47bf-b54d-b30069cee398,False,False,https://lda.senate.gov/filings/public/filing/f6ae1386-65a5-47bf-b54d-b30069cee398/print/
"PERSISTENT SYSTEMS, LLC","PERSISTENT SYSTEMS, LLC",,afe64c7d-3a34-4bda-b728-0fd53f8c659e,False,False,https://lda.senate.gov/filings/public/filing/afe64c7d-3a34-4bda-b728-0fd53f8c659e/print/
G2G CONSULTING,PRELUDEDX,,baa14c29-c66e-48b1-a57f-39592126dd11,False,False,https://lda.senate.gov/filings/public/filing/baa14c29-c66e-48b1-a57f-39592126dd11/print/
DAVID CARLUCCI CONSULTING,PRIMACY STRATEGY GROUP,,e68028f5-5f3f-488b-b27a-ce130e5cf58d,False,False,https://lda.senate.gov/filings/public/filing/e68028f5-5f3f-488b-b27a-ce130e5cf58d/print/
DAVID CARLUCCI CONSULTING,PRIMACY STRATEGY GROUP ON BEHALF OF HEALTH&PENSION WORKS,,86275fad-e15a-4cfb-84a3-2f42c8a8303b,False,False,https://lda.senate.gov/filings/public/filing/86275fad-e15a-4cfb-84a3-2f42c8a8303b/print/
PACIFIC FUSION,Pacific Fusion Corporation,,913c77de-993e-47d5-8270-54bde33523ed,False,False,https://lda.senate.gov/filings/public/filing/913c77de-993e-47d5-8270-54bde33523ed/print/
KILPATRICK TOWNSEND AND STOCKTON,Pharos Capital Group,,d3c89172-5181-479f-98e9-c792a127c5db,False,False,https://lda.senate.gov/filings/public/filing/d3c89172-5181-479f-98e9-c792a127c5db/print/
"INTEGER, LLC",Private Investor Coalition,,56c78a20-1608-457a-aa2c-364fb65105f1,False,False,https://lda.senate.gov/filings/public/filing/56c78a20-1608-457a-aa2c-364fb65105f1/print/
"QNITY ELECTRONICS, INC.","QNITY ELECTRONICS, INC.",,a146f28c-a62f-45e4-908f-987cb6f3933b,False,False,https://lda.senate.gov/filings/public/filing/a146f28c-a62f-45e4-908f-987cb6f3933b/print/
KILPATRICK TOWNSEND AND STOCKTON,"QUANTUM HPC SOLUTIONS, LLC",,92ab326d-c4e3-4234-bd5b-f419ac5794bc,False,False,https://lda.senate.gov/filings/public/filing/92ab326d-c4e3-4234-bd5b-f419ac5794bc/print/
HOLLINGER GROUP CONSULTING,QUINCEPOL LLC,,f3898c07-068f-46f5-b915-2107a2616e88,True,False,https://lda.senate.gov/filings/public/filing/f3898c07-068f-46f5-b915-2107a2616e88/print/
HOLLINGER GROUP CONSULTING,RANGER LEADERSHIP AND POLICY CENTER,,32d6c1c1-9d85-4745-b4c9-3b4bde64b789,True,False,https://lda.senate.gov/filings/public/filing/32d6c1c1-9d85-4745-b4c9-3b4bde64b789/print/
MR. THOMAS MARQUEZ,RAYMOND LIDDY,,75d352ac-e13f-4472-baab-ba1f7b578604,False,True,https://lda.senate.gov/filings/public/filing/75d352ac-e13f-4472-baab-ba1f7b578604/print/
"MCCLINTOCK ASSOCIATES, INC.",RED RIVER VALLEY ASSOCIATION,,f6df41f6-79af-47ff-84c2-6d1667479884,False,True,https://lda.senate.gov/filings/public/filing/f6df41f6-79af-47ff-84c2-6d1667479884/print/
"VERSA GOVERNMENTAL STRATEGIES, LLC","REDBIRD NETWORK, LLC",,a37fc356-3101-4642-919e-c834c33e6f08,False,False,https://lda.senate.gov/filings/public/filing/a37fc356-3101-4642-919e-c834c33e6f08/print/
HOLLINGER GROUP CONSULTING,REKORD TENT LLC,,76d00f45-0462-4573-b84a-e0871967ab45,True,False,https://lda.senate.gov/filings/public/filing/76d00f45-0462-4573-b84a-e0871967ab45/print/
CUNEO GILBERT & LADUCA,RESPONSIBLE ONLINE COMMERCE COALITION,,63cba0ba-1328-4305-ab82-0ec6e3aed4a7,True,False,https://lda.senate.gov/filings/public/filing/63cba0ba-1328-4305-ab82-0ec6e3aed4a7/print/
